4.78	4.78	19.89	19.60	19.60	17.63	15.42	15.42	12.91	12.91	10.76	9.30	9.30	8.30	7.83	7.83	7.66	7.66	7.42	7.41	7.41	7.83	8.31	8.31	8.79	8.79	9.17	9.49	9.49	10.15	11.03	11.03	11.92	11.92	12.27	11.63	11.63	10.04	8.49	8.49	8.02	8.02	8.07	8.13	8.13	8.39	8.76	8.76	9.12	9.12	9.54	10.08	10.08	10.88	12.07	12.07	13.52	13.52	14.68	14.98	14.98	14.51	13.44	13.44	11.94	11.94	10.87	10.15	10.15	9.34	8.61	8.61	7.92	7.92	7.47	6.98	6.98	6.27	5.50	5.50	4.83	4.83	3.99	3.71	3.71	4.93	5.72	5.72	6.19	6.19	7.41	9.15	9.15	11.07	13.27	13.27	16.52	16.52	18.33	18.33	
4.78	4.78	19.89	19.60	19.60	17.63	15.42	15.42	12.91	12.91	10.76	9.30	9.30	8.30	7.83	7.83	7.66	7.66	7.42	7.41	7.41	7.83	8.31	8.31	8.79	8.79	9.17	9.49	9.49	10.15	11.03	11.03	11.92	11.92	12.27	11.63	11.63	10.04	8.49	8.49	8.02	8.02	8.07	8.13	8.13	8.39	8.76	8.76	9.12	9.12	9.54	10.08	10.08	10.88	12.07	12.07	13.52	13.52	14.68	14.98	14.98	14.51	13.44	13.44	11.94	11.94	10.87	10.15	10.15	9.34	8.61	8.61	7.92	7.92	7.47	6.98	6.98	6.27	5.50	5.50	4.83	4.83	3.99	3.71	3.71	4.93	5.72	5.72	6.19	6.19	7.41	9.15	9.15	11.07	13.27	13.27	16.52	16.52	18.33	18.33	
4.50	4.50	20.10	19.77	19.77	17.96	15.92	15.92	13.27	13.27	10.89	9.27	9.27	8.42	8.00	8.00	7.74	7.74	7.43	7.35	7.35	7.63	8.04	8.04	8.62	8.62	9.06	9.35	9.35	9.87	10.80	10.80	11.83	11.83	12.25	11.76	11.76	10.37	8.64	8.64	7.85	7.85	7.80	7.83	7.83	8.12	8.57	8.57	9.00	9.00	9.45	10.03	10.03	10.89	12.06	12.06	13.50	13.50	14.78	15.26	15.26	14.84	13.76	13.76	12.39	12.39	11.32	10.48	10.48	9.46	8.58	8.58	7.80	7.80	7.31	6.78	6.78	5.92	5.03	5.03	4.36	4.36	3.59	3.54	3.54	4.68	5.35	5.35	5.91	5.91	7.25	9.14	9.14	11.21	13.51	13.51	16.88	16.88	18.70	18.70	
4.28	4.28	20.40	20.02	20.02	18.13	16.26	16.26	13.61	13.61	10.98	9.36	9.36	8.58	8.17	8.17	7.84	7.84	7.53	7.41	7.41	7.58	7.92	7.92	8.40	8.40	8.86	9.13	9.13	9.53	10.44	10.44	11.57	11.57	12.11	11.83	11.83	10.71	8.92	8.92	7.62	7.62	7.44	7.50	7.50	7.75	8.28	8.28	8.86	8.86	9.38	10.00	10.00	10.95	12.10	12.10	13.42	13.42	14.71	15.38	15.38	15.08	13.99	13.99	12.67	12.67	11.69	10.90	10.90	9.84	8.77	8.77	7.82	7.82	7.16	6.52	6.52	5.64	4.75	4.75	3.99	3.99	3.30	3.49	3.49	4.46	5.10	5.10	5.76	5.76	7.15	9.14	9.14	11.32	13.64	13.64	17.13	17.13	19.03	19.03	
4.28	4.28	20.40	20.02	20.02	18.13	16.26	16.26	13.61	13.61	10.98	9.36	9.36	8.58	8.17	8.17	7.84	7.84	7.53	7.41	7.41	7.58	7.92	7.92	8.40	8.40	8.86	9.13	9.13	9.53	10.44	10.44	11.57	11.57	12.11	11.83	11.83	10.71	8.92	8.92	7.62	7.62	7.44	7.50	7.50	7.75	8.28	8.28	8.86	8.86	9.38	10.00	10.00	10.95	12.10	12.10	13.42	13.42	14.71	15.38	15.38	15.08	13.99	13.99	12.67	12.67	11.69	10.90	10.90	9.84	8.77	8.77	7.82	7.82	7.16	6.52	6.52	5.64	4.75	4.75	3.99	3.99	3.30	3.49	3.49	4.46	5.10	5.10	5.76	5.76	7.15	9.14	9.14	11.32	13.64	13.64	17.13	17.13	19.03	19.03	
4.08	4.08	20.88	20.33	20.33	18.32	16.47	16.47	13.83	13.83	11.31	9.63	9.63	8.71	8.26	8.26	7.97	7.97	7.73	7.54	7.54	7.57	7.91	7.91	8.29	8.29	8.55	8.83	8.83	9.24	10.06	10.06	11.07	11.07	11.67	11.70	11.70	11.01	9.30	9.30	7.52	7.52	7.05	7.09	7.09	7.42	8.03	8.03	8.68	8.68	9.31	10.03	10.03	11.03	12.13	12.13	13.31	13.31	14.53	15.30	15.30	15.20	14.18	14.18	12.84	12.84	11.92	11.28	11.28	10.36	9.14	9.14	7.89	7.89	6.98	6.31	6.31	5.54	4.65	4.65	3.65	3.65	3.03	3.47	3.47	4.30	4.91	4.91	5.70	5.70	7.16	9.20	9.20	11.37	13.72	13.72	17.30	17.30	19.20	19.20	
4.08	4.08	20.88	20.33	20.33	18.32	16.47	16.47	13.83	13.83	11.31	9.63	9.63	8.71	8.26	8.26	7.97	7.97	7.73	7.54	7.54	7.57	7.91	7.91	8.29	8.29	8.55	8.83	8.83	9.24	10.06	10.06	11.07	11.07	11.67	11.70	11.70	11.01	9.30	9.30	7.52	7.52	7.05	7.09	7.09	7.42	8.03	8.03	8.68	8.68	9.31	10.03	10.03	11.03	12.13	12.13	13.31	13.31	14.53	15.30	15.30	15.20	14.18	14.18	12.84	12.84	11.92	11.28	11.28	10.36	9.14	9.14	7.89	7.89	6.98	6.31	6.31	5.54	4.65	4.65	3.65	3.65	3.03	3.47	3.47	4.30	4.91	4.91	5.70	5.70	7.16	9.20	9.20	11.37	13.72	13.72	17.30	17.30	19.20	19.20	
4.18	4.18	21.28	20.76	20.76	18.63	16.62	16.62	14.12	14.12	11.73	9.93	9.93	8.79	8.30	8.30	8.07	8.07	7.95	7.70	7.70	7.58	7.96	7.96	8.25	8.25	8.29	8.57	8.57	8.98	9.59	9.59	10.43	10.43	11.09	11.45	11.45	11.15	9.75	9.75	7.72	7.72	6.65	6.64	6.64	7.11	7.81	7.81	8.56	8.56	9.26	10.14	10.14	11.12	12.14	12.14	13.22	13.22	14.32	15.03	15.03	15.08	14.27	14.27	12.98	12.98	12.06	11.58	11.58	10.83	9.54	9.54	8.00	8.00	6.91	6.27	6.27	5.54	4.58	4.58	3.36	3.36	2.77	3.39	3.39	4.18	4.79	4.79	5.75	5.75	7.28	9.25	9.25	11.37	13.82	13.82	17.44	17.44	19.29	19.29	
3.94	3.94	22.25	21.44	21.44	18.92	16.73	16.73	14.34	14.34	12.07	10.22	10.22	8.90	8.30	8.30	8.11	8.11	8.11	7.92	7.92	7.74	8.00	8.00	8.18	8.18	8.14	8.44	8.44	8.71	9.05	9.05	9.78	9.78	10.47	10.99	10.99	11.06	10.10	10.10	8.12	8.12	6.45	6.20	6.20	6.81	7.64	7.64	8.57	8.57	9.39	10.27	10.27	11.23	12.20	12.20	13.21	13.21	14.10	14.66	14.66	14.72	14.17	14.17	13.08	13.08	12.23	11.87	11.87	11.21	9.84	9.84	8.18	8.18	7.09	6.41	6.41	5.56	4.50	4.50	3.24	3.24	2.57	3.23	3.23	4.07	4.79	4.79	5.90	5.90	7.44	9.30	9.30	11.38	13.95	13.95	17.46	17.46	19.24	19.24	
3.94	3.94	22.25	21.44	21.44	18.92	16.73	16.73	14.34	14.34	12.07	10.22	10.22	8.90	8.30	8.30	8.11	8.11	8.11	7.92	7.92	7.74	8.00	8.00	8.18	8.18	8.14	8.44	8.44	8.71	9.05	9.05	9.78	9.78	10.47	10.99	10.99	11.06	10.10	10.10	8.12	8.12	6.45	6.20	6.20	6.81	7.64	7.64	8.57	8.57	9.39	10.27	10.27	11.23	12.20	12.20	13.21	13.21	14.10	14.66	14.66	14.72	14.17	14.17	13.08	13.08	12.23	11.87	11.87	11.21	9.84	9.84	8.18	8.18	7.09	6.41	6.41	5.56	4.50	4.50	3.24	3.24	2.57	3.23	3.23	4.07	4.79	4.79	5.90	5.90	7.44	9.30	9.30	11.38	13.95	13.95	17.46	17.46	19.24	19.24	
4.54	4.54	23.16	22.03	22.03	18.94	16.59	16.59	14.28	14.28	12.17	10.34	10.34	8.95	8.29	8.29	8.15	8.15	8.21	8.22	8.22	8.04	8.05	8.05	8.05	8.05	8.10	8.34	8.34	8.46	8.68	8.68	9.30	9.30	9.87	10.38	10.38	10.72	10.23	10.23	8.45	8.45	6.54	5.98	5.98	6.58	7.64	7.64	8.73	8.73	9.58	10.46	10.46	11.46	12.41	12.41	13.29	13.29	13.92	14.22	14.22	14.21	13.83	13.83	13.07	13.07	12.43	12.17	12.17	11.53	10.09	10.09	8.54	8.54	7.45	6.61	6.61	5.58	4.47	4.47	3.26	3.26	2.47	2.98	2.98	4.00	4.90	4.90	6.07	6.07	7.63	9.47	9.47	11.50	13.99	13.99	17.43	17.43	19.19	19.19	
6.14	6.14	23.13	21.89	21.89	18.28	16.00	16.00	13.92	13.92	11.98	10.28	10.28	8.97	8.38	8.38	8.26	8.26	8.35	8.46	8.46	8.27	8.01	8.01	8.00	8.00	8.15	8.30	8.30	8.30	8.46	8.46	8.95	8.95	9.39	9.76	9.76	10.14	9.98	9.98	8.67	8.67	6.84	6.01	6.01	6.61	7.84	7.84	8.91	8.91	9.75	10.73	10.73	11.81	12.73	12.73	13.42	13.42	13.77	13.81	13.81	13.68	13.38	13.38	12.88	12.88	12.56	12.43	12.43	11.75	10.48	10.48	9.04	9.04	7.83	6.81	6.81	5.70	4.54	4.54	3.33	3.33	2.45	2.81	2.81	4.02	5.05	5.05	6.24	6.24	7.90	9.75	9.75	11.57	13.87	13.87	17.30	17.30	19.19	19.19	
6.14	6.14	23.13	21.89	21.89	18.28	16.00	16.00	13.92	13.92	11.98	10.28	10.28	8.97	8.38	8.38	8.26	8.26	8.35	8.46	8.46	8.27	8.01	8.01	8.00	8.00	8.15	8.30	8.30	8.30	8.46	8.46	8.95	8.95	9.39	9.76	9.76	10.14	9.98	9.98	8.67	8.67	6.84	6.01	6.01	6.61	7.84	7.84	8.91	8.91	9.75	10.73	10.73	11.81	12.73	12.73	13.42	13.42	13.77	13.81	13.81	13.68	13.38	13.38	12.88	12.88	12.56	12.43	12.43	11.75	10.48	10.48	9.04	9.04	7.83	6.81	6.81	5.70	4.54	4.54	3.33	3.33	2.45	2.81	2.81	4.02	5.05	5.05	6.24	6.24	7.90	9.75	9.75	11.57	13.87	13.87	17.30	17.30	19.19	19.19	
9.47	9.47	16.85	19.83	19.83	16.86	15.00	15.00	13.22	13.22	11.57	10.12	10.12	9.04	8.58	8.58	8.45	8.45	8.51	8.54	8.54	8.29	8.13	8.13	8.21	8.21	8.31	8.34	8.34	8.26	8.35	8.35	8.66	8.66	8.97	9.25	9.25	9.47	9.45	9.45	8.70	8.70	7.23	6.31	6.31	6.88	8.12	8.12	9.12	9.12	10.02	11.13	11.13	12.26	13.07	13.07	13.49	13.49	13.53	13.33	13.33	13.09	12.81	12.81	12.53	12.53	12.41	12.36	12.36	11.91	10.96	10.96	9.58	9.58	8.24	7.08	7.08	5.90	4.71	4.71	3.40	3.40	2.46	2.86	2.86	4.11	5.16	5.16	6.47	6.47	8.24	9.97	9.97	11.56	13.80	13.80	17.22	17.22	19.11	19.11	
9.47	9.47	16.85	19.83	19.83	16.86	15.00	15.00	13.22	13.22	11.57	10.12	10.12	9.04	8.58	8.58	8.45	8.45	8.51	8.54	8.54	8.29	8.13	8.13	8.21	8.21	8.31	8.34	8.34	8.26	8.35	8.35	8.66	8.66	8.97	9.25	9.25	9.47	9.45	9.45	8.70	8.70	7.23	6.31	6.31	6.88	8.12	8.12	9.12	9.12	10.02	11.13	11.13	12.26	13.07	13.07	13.49	13.49	13.53	13.33	13.33	13.09	12.81	12.81	12.53	12.53	12.41	12.36	12.36	11.91	10.96	10.96	9.58	9.58	8.24	7.08	7.08	5.90	4.71	4.71	3.40	3.40	2.46	2.86	2.86	4.11	5.16	5.16	6.47	6.47	8.24	9.97	9.97	11.56	13.80	13.80	17.22	17.22	19.11	19.11	
9.77	9.77	12.91	16.01	16.01	15.21	13.71	13.71	12.34	12.34	11.06	10.02	10.02	9.22	8.89	8.89	8.68	8.68	8.59	8.59	8.59	8.49	8.58	8.58	8.73	8.73	8.63	8.42	8.42	8.23	8.23	8.23	8.37	8.37	8.55	8.71	8.71	8.78	8.79	8.79	8.53	8.53	7.59	6.76	6.76	7.25	8.44	8.44	9.44	9.44	10.47	11.64	11.64	12.70	13.29	13.29	13.40	13.40	13.17	12.81	12.81	12.47	12.14	12.14	11.93	11.93	11.89	11.99	11.99	11.94	11.40	11.40	10.16	10.16	8.75	7.46	7.46	6.19	4.90	4.90	3.46	3.46	2.56	3.06	3.06	4.23	5.31	5.31	6.78	6.78	8.52	10.15	10.15	11.62	13.78	13.78	17.12	17.12	18.97	18.97	
14.10	14.10	13.77	13.70	13.70	13.51	12.52	12.52	11.46	11.46	10.69	10.04	10.04	9.51	9.22	9.22	8.91	8.91	8.74	8.81	8.81	8.94	9.15	9.15	9.21	9.21	8.99	8.62	8.62	8.20	7.99	7.99	7.99	7.99	8.08	8.12	8.12	8.15	8.23	8.23	8.29	8.29	7.76	7.20	7.20	7.72	8.85	8.85	9.90	9.90	11.05	12.17	12.17	13.02	13.29	13.29	13.08	13.08	12.66	12.18	12.18	11.73	11.37	11.37	11.08	11.08	11.11	11.39	11.39	11.69	11.60	11.60	10.75	10.75	9.40	8.00	8.00	6.59	5.10	5.10	3.52	3.52	2.76	3.29	3.29	4.35	5.51	5.51	7.05	7.05	8.74	10.32	10.32	11.77	13.76	13.76	16.97	16.97	18.85	18.85	
14.10	14.10	13.77	13.70	13.70	13.51	12.52	12.52	11.46	11.46	10.69	10.04	10.04	9.51	9.22	9.22	8.91	8.91	8.74	8.81	8.81	8.94	9.15	9.15	9.21	9.21	8.99	8.62	8.62	8.20	7.99	7.99	7.99	7.99	8.08	8.12	8.12	8.15	8.23	8.23	8.29	8.29	7.76	7.20	7.20	7.72	8.85	8.85	9.90	9.90	11.05	12.17	12.17	13.02	13.29	13.29	13.08	13.08	12.66	12.18	12.18	11.73	11.37	11.37	11.08	11.08	11.11	11.39	11.39	11.69	11.60	11.60	10.75	10.75	9.40	8.00	8.00	6.59	5.10	5.10	3.52	3.52	2.76	3.29	3.29	4.35	5.51	5.51	7.05	7.05	8.74	10.32	10.32	11.77	13.76	13.76	16.97	16.97	18.85	18.85	
15.73	15.73	15.01	13.47	13.47	12.36	11.61	11.61	10.91	10.91	10.47	10.20	10.20	9.92	9.57	9.57	9.24	9.24	9.05	9.17	9.17	9.43	9.61	9.61	9.57	9.57	9.33	8.89	8.89	8.21	7.75	7.75	7.68	7.68	7.64	7.52	7.52	7.55	7.80	7.80	7.97	7.97	7.70	7.64	7.64	8.36	9.37	9.37	10.45	10.45	11.63	12.62	12.62	13.15	13.10	13.10	12.66	12.66	12.15	11.54	11.54	10.97	10.53	10.53	10.21	10.21	10.29	10.72	10.72	11.18	11.43	11.43	11.09	11.09	10.08	8.67	8.67	7.10	5.41	5.41	3.69	3.69	2.99	3.55	3.55	4.51	5.65	5.65	7.27	7.27	8.97	10.52	10.52	11.94	13.77	13.77	16.81	16.81	18.64	18.64	
16.71	16.71	15.51	13.31	13.31	11.88	11.17	11.17	10.69	10.69	10.45	10.46	10.46	10.42	10.11	10.11	9.67	9.67	9.48	9.52	9.52	9.74	9.99	9.99	9.93	9.93	9.66	9.15	9.15	8.36	7.78	7.78	7.55	7.55	7.28	7.08	7.08	7.18	7.36	7.36	7.43	7.43	7.55	8.18	8.18	9.09	9.98	9.98	11.04	11.04	12.14	12.90	12.90	13.13	12.81	12.81	12.22	12.22	11.59	10.88	10.88	10.18	9.73	9.73	9.55	9.55	9.73	10.19	10.19	10.62	10.98	10.98	11.08	11.08	10.60	9.41	9.41	7.72	5.90	5.90	3.96	3.96	3.15	3.83	3.83	4.71	5.77	5.77	7.44	7.44	9.23	10.72	10.72	12.12	13.87	13.87	16.68	16.68	18.36	18.36	
16.71	16.71	15.51	13.31	13.31	11.88	11.17	11.17	10.69	10.69	10.45	10.46	10.46	10.42	10.11	10.11	9.67	9.67	9.48	9.52	9.52	9.74	9.99	9.99	9.93	9.93	9.66	9.15	9.15	8.36	7.78	7.78	7.55	7.55	7.28	7.08	7.08	7.18	7.36	7.36	7.43	7.43	7.55	8.18	8.18	9.09	9.98	9.98	11.04	11.04	12.14	12.90	12.90	13.13	12.81	12.81	12.22	12.22	11.59	10.88	10.88	10.18	9.73	9.73	9.55	9.55	9.73	10.19	10.19	10.62	10.98	10.98	11.08	11.08	10.60	9.41	9.41	7.72	5.90	5.90	3.96	3.96	3.15	3.83	3.83	4.71	5.77	5.77	7.44	7.44	9.23	10.72	10.72	12.12	13.87	13.87	16.68	16.68	18.36	18.36	
17.12	17.12	15.64	12.97	12.97	11.67	11.14	11.14	10.72	10.72	10.58	10.87	10.87	11.03	10.74	10.74	10.15	10.15	9.80	9.77	9.77	10.02	10.36	10.36	10.31	10.31	9.95	9.38	9.38	8.59	7.99	7.99	7.51	7.51	6.93	6.80	6.80	6.88	6.69	6.69	6.78	6.78	7.66	8.76	8.76	9.73	10.61	10.61	11.63	11.63	12.58	13.06	13.06	13.03	12.52	12.52	11.78	11.78	11.00	10.19	10.19	9.51	9.15	9.15	9.05	9.05	9.29	9.72	9.72	10.07	10.41	10.41	10.78	10.78	10.84	10.03	10.03	8.40	6.45	6.45	4.32	4.32	3.33	3.99	3.99	4.91	5.97	5.97	7.66	7.66	9.47	10.92	10.92	12.36	14.07	14.07	16.55	16.55	18.09	18.09	
17.12	17.12	15.64	12.97	12.97	11.67	11.14	11.14	10.72	10.72	10.58	10.87	10.87	11.03	10.74	10.74	10.15	10.15	9.80	9.77	9.77	10.02	10.36	10.36	10.31	10.31	9.95	9.38	9.38	8.59	7.99	7.99	7.51	7.51	6.93	6.80	6.80	6.88	6.69	6.69	6.78	6.78	7.66	8.76	8.76	9.73	10.61	10.61	11.63	11.63	12.58	13.06	13.06	13.03	12.52	12.52	11.78	11.78	11.00	10.19	10.19	9.51	9.15	9.15	9.05	9.05	9.29	9.72	9.72	10.07	10.41	10.41	10.78	10.78	10.84	10.03	10.03	8.40	6.45	6.45	4.32	4.32	3.33	3.99	3.99	4.91	5.97	5.97	7.66	7.66	9.47	10.92	10.92	12.36	14.07	14.07	16.55	16.55	18.09	18.09	
17.02	17.02	15.22	12.66	12.66	11.59	11.14	11.14	10.80	10.80	10.81	11.21	11.21	11.56	11.42	11.42	10.68	10.68	10.03	9.98	9.98	10.38	10.77	10.77	10.62	10.62	10.18	9.59	9.59	8.82	8.16	8.16	7.47	7.47	6.81	6.69	6.69	6.43	5.93	5.93	6.65	6.65	7.93	9.14	9.14	10.25	11.21	11.21	12.16	12.16	12.88	13.11	13.11	12.89	12.23	12.23	11.31	11.31	10.36	9.53	9.53	8.98	8.69	8.69	8.58	8.58	8.81	9.19	9.19	9.46	9.70	9.70	10.14	10.14	10.71	10.51	10.51	9.09	7.00	7.00	4.70	4.70	3.56	4.11	4.11	5.09	6.25	6.25	7.96	7.96	9.66	11.13	11.13	12.61	14.30	14.30	16.47	16.47	17.74	17.74	
